state,checking_amt,credit_history,purpose,credit_amount,savings,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,own_telephone,foreign_worker,class
New York,-6913.58,'no credits/all paid','used car',4605.0,82.93,>=7,'male single',none,,none,'for free',none,yes,good
New York,0.0,'critical/other existing credit',business,1185.0,0.0,1<=X<4,'female div/dep/mar',none,,none,own,none,yes,good
New York,0.0,'all paid',retraining,3447.0,0.0,1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,no,bad
New York,0.0,'existing paid',business,1258.0,0.0,4<=X<7,'male single',none,'real estate',none,own,yes,no,bad
Ohio,0.0,'critical/other existing credit',radio/tv,717.0,0.0,>=7,'male single',none,'real estate',none,,none,yes,bad
Ohio,0.0,'no credits/all paid','new car',1204.0,0.0,1<=X<4,'male single',none,'no known property',bank,rent,none,no,good
Ohio,4844.17,'existing paid',,1925.0,84.16,1<=X<4,'male single',none,'real estate',none,own,none,yes,good
Ohio,0.0,'existing paid',radio/tv,433.0,0.0,unemployed,'female div/dep/mar','co applicant','real estate',none,rent,none,yes,good
Ohio,-350.28,'critical/other existing credit','new car',666.0,2438.92,4<=X<7,'female div/dep/mar',none,'real estate',none,own,yes,yes,good
Ohio,2323.65,'existing paid',furniture/equipment,2251.0,9.33,1<=X<4,'female div/dep/mar',none,car,none,own,none,no,good
Ohio,84.68,'existing paid','new car',2150.0,47.59,1<=X<4,'female div/dep/mar',guarantor,'no known property',bank,own,none,yes,bad
Ohio,0.0,'delayed previously',furniture/equipment,4151.0,0.0,1<=X<4,'male single',none,'life insurance',none,own,none,yes,bad
Ohio,39.8,'existing paid',furniture/equipment,2030.0,0.0,4<=X<7,'male single',,car,none,,yes,no,good
Ohio,49.03,'delayed previously',radio/tv,7418.0,0.0,1<=X<4,'male single',none,'real estate',none,own,none,yes,bad
Oregon,0.0,'critical/other existing credit',,2684.0,0.0,1<=X<4,'male single',none,'real estate',none,own,none,no,good
Pennsylvania,-255.77,'all paid',radio/tv,2149.0,14.98,1<=X<4,,none,'no known property',none,'for free',none,yes,bad
Pennsylvania,0.0,'existing paid','used car',3812.0,0.0,<1,'female div/dep/mar',,car,none,own,yes,no,good
Pennsylvania,0.0,'critical/other existing credit',radio/tv,1154.0,0.0,unemployed,'female div/dep/mar',none,'real estate',,own,none,no,good
Pennsylvania,-5536.22,,furniture/equipment,1657.0,45.58,1<=X<4,'male single',none,'real estate',none,own,none,yes,good
Rhodes Island,-1579.52,'existing paid',radio/tv,1603.0,74.65,,,none,car,none,own,none,yes,bad
South Carolina,-1502.18,'critical/other existing credit','new car',5302.0,83.75,>=7,'male single',none,'no known property',none,'for free',yes,no,good
South Carolina,0.0,'critical/other existing credit',education,,0.0,,'female div/dep/mar',none,'no known property',bank,'for free',none,yes,good
South Carolina,0.0,'critical/other existing credit','new car',1231.0,0.0,>=7,'male single',none,'real estate',none,own,none,no,bad
South Carolina,135.62,'existing paid',radio/tv,802.0,73.76,,,none,,none,own,none,no,good
South Carolina,0.0,'critical/other existing credit',business,6304.0,0.0,>=7,,none,'real estate',none,own,none,no,good
South Carolina,0.0,'existing paid',radio/tv,1533.0,0.0,<1,'female div/dep/mar',none,car,stores,own,,yes,good
South Carolina,-517.47,'existing paid','new car',8978.0,85.21,>=7,'male div/sep',none,'life insurance',none,own,yes,no,bad
South Dakota,0.0,'existing paid',radio/tv,999.0,0.0,>=7,'male single',none,car,none,own,none,yes,good
South Dakota,0.0,'existing paid','new car',2662.0,0.0,,'male single',none,'life insurance',none,,none,yes,bad
South Dakota,0.0,'critical/other existing credit',furniture/equipment,,0.0,4<=X<7,'female div/dep/mar',none,car,none,rent,yes,no,bad
Tennessee,171.45,'all paid','new car',12169.0,0.0,unemployed,'male single','co applicant','no known property',none,'for free',yes,no,good
Tennessee,187.45,'existing paid',radio/tv,3060.0,67.23,4<=X<7,,none,'real estate',none,,none,yes,good
Tennessee,-5525.31,,repairs,11998.0,38.84,<1,'male div/sep',none,,none,own,yes,no,good
Tennessee,0.0,'existing paid',radio/tv,,0.0,1<=X<4,,none,'real estate',none,own,none,yes,good
Texas,0.0,'critical/other existing credit',,,0.0,,'female div/dep/mar',none,car,none,own,none,no,good
Texas,-6825.17,,furniture/equipment,1262.0,0.0,>=7,'male div/sep',,'life insurance',none,own,yes,no,good
Texas,0.0,'existing paid',furniture/equipment,4611.0,0.0,<1,'female div/dep/mar',,'life insurance',none,own,none,no,good
Texas,0.0,,radio/tv,1901.0,0.0,1<=X<4,,,car,none,rent,yes,no,bad
Texas,0.0,'critical/other existing credit',,,0.0,>=7,,none,'no known property',none,rent,yes,yes,good
Texas,0.0,'existing paid',furniture/equipment,1574.0,0.0,1<=X<4,'male single',none,'real estate',none,own,,no,bad
Texas,0.0,'all paid',radio/tv,1445.0,0.0,4<=X<7,,none,car,,own,none,no,good
Texas,0.0,'critical/other existing credit',,1520.0,0.0,>=7,'male single',none,'life insurance',none,own,none,no,good
Texas,19.48,,'new car',3878.0,384.02,<1,'male div/sep',none,car,,,yes,yes,good
Texas,-5888.3,'existing paid','new car',,58.62,<1,'female div/dep/mar',,'real estate',none,own,,no,good
Texas,-7579.53,'existing paid','used car',,24.62,4<=X<7,'male single',none,'life insurance',none,own,,yes,bad
Texas,130.14,'delayed previously',other,,376.5,unemployed,'male single',none,'no known property',none,'for free',yes,no,good
Texas,169.03,'existing paid',radio/tv,1092.0,26.55,1<=X<4,'female div/dep/mar',,'real estate',none,own,,no,good
Texas,-7872.78,,radio/tv,1024.0,0.0,<1,'male mar/wid',none,'real estate',stores,own,none,yes,bad
Texas,0.0,'existing paid',business,1076.0,0.0,1<=X<4,,none,'real estate',,own,yes,no,bad
Texas,155.74,'existing paid','used car',9398.0,93.87,<1,'male mar/wid',none,car,none,rent,yes,yes,good
Utah,-9594.86,'critical/other existing credit','used car',6419.0,16.26,>=7,'female div/dep/mar',none,'no known property',none,'for free',yes,no,bad
Virginia,7720.46,'critical/other existing credit','used car',,40.81,>=7,'male single',none,'no known property',none,'for free',none,no,good
Virginia,0.0,'critical/other existing credit',business,7629.0,0.0,>=7,'male div/sep',none,car,bank,own,none,no,bad
Virginia,61.96,'existing paid',furniture/equipment,9960.0,64.33,<1,,none,car,none,own,,yes,good
Virginia,0.0,'existing paid','used car',4675.0,0.0,,'female div/dep/mar',none,car,none,rent,none,no,bad
Virginia,0.0,'existing paid',,1287.0,0.0,,'male single','co applicant','life insurance',none,,,yes,good
Virginia,0.0,,furniture/equipment,2515.0,0.0,1<=X<4,'male single',none,'real estate',none,own,yes,yes,bad
Virginia,0.31,'critical/other existing credit',furniture/equipment,2745.0,1787.08,4<=X<7,'male single',none,car,none,own,yes,yes,good
Washington,0.0,'existing paid','new car',672.0,0.0,unemployed,'female div/dep/mar',none,'real estate',none,own,yes,no,good
Washington,192.02,,radio/tv,3804.0,0.0,1<=X<4,'female div/dep/mar',none,car,none,own,yes,yes,good
Washington,5659.69,'critical/other existing credit','new car',1344.0,0.0,4<=X<7,'male single',none,'real estate',bank,own,none,no,good
Wisconsin,-8464.44,'critical/other existing credit',,1038.0,38.82,4<=X<7,'male single','co applicant',,none,,yes,yes,bad
Alaska,0.0,'critical/other existing credit','new car',,0.0,1<=X<4,'male single',none,'no known property',bank,,none,yes,bad
Arizona,0.0,,furniture/equipment,1543.0,0.0,1<=X<4,'male div/sep',none,'real estate',none,own,none,yes,good
Arizona,0.0,'existing paid','used car',4811.0,0.0,4<=X<7,'female div/dep/mar',none,'life insurance',stores,rent,none,no,good
Arizona,-8135.03,'existing paid',radio/tv,727.0,473.67,<1,'male mar/wid',none,'no known property',none,own,yes,yes,bad
California,0.0,,furniture/equipment,1237.0,0.0,1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,no,bad
California,0.0,'existing paid','new car',276.0,0.0,1<=X<4,'male mar/wid',none,'real estate',none,rent,none,no,bad
California,192.16,,other,5381.0,0.0,unemployed,,none,'no known property',bank,'for free',yes,no,good
California,0.0,'existing paid',furniture/equipment,5511.0,0.0,1<=X<4,'male single',none,car,stores,,none,no,good
California,797.21,,furniture/equipment,,98.87,,,none,car,none,own,none,yes,bad
California,137.41,'existing paid',,685.0,38.95,4<=X<7,'male mar/wid',none,car,bank,own,none,yes,good
California,4365.37,'existing paid','new car',1494.0,0.0,<1,'male single',none,,none,own,,yes,good
California,-5992.61,'all paid',furniture/equipment,2746.0,27.23,>=7,'male single',,car,bank,own,none,no,good
California,-3145.9,'existing paid',furniture/equipment,708.0,0.0,,'male single',guarantor,'life insurance',,own,,no,good
California,77.88,'existing paid',furniture/equipment,,0.0,1<=X<4,'female div/dep/mar',none,'life insurance',none,own,yes,yes,good
California,0.0,,education,701.0,0.0,1<=X<4,'male single',none,car,none,own,none,yes,bad
Colorado,-3417.74,'delayed previously',furniture/equipment,3643.0,16.7,>=7,'female div/dep/mar',none,'life insurance',none,own,none,yes,bad
Colorado,122.0,'critical/other existing credit',,4249.0,90.83,unemployed,'male mar/wid',none,car,none,,none,yes,good
Connecticut,-4562.14,'existing paid',radio/tv,1938.0,17.04,<1,'male div/sep',none,'life insurance',none,,none,yes,bad
District of Columbia,-3923.01,'existing paid','used car',2910.0,74.32,4<=X<7,,,'no known property',none,'for free',yes,no,good
Georgia,-7400.92,,furniture/equipment,2659.0,5806.39,1<=X<4,'male single',none,car,none,,none,yes,good
Georgia,0.0,'critical/other existing credit','new car',1028.0,0.0,1<=X<4,'female div/dep/mar',,'real estate',none,own,none,no,bad
Georgia,-3324.64,'critical/other existing credit','new car',3398.0,61.33,4<=X<7,,none,'real estate',none,own,none,no,bad
Georgia,0.0,'critical/other existing credit',furniture/equipment,,0.0,>=7,'male single',none,'life insurance',none,rent,yes,no,bad
Georgia,0.0,'existing paid','new car',1525.0,0.0,4<=X<7,'female div/dep/mar',,car,none,own,yes,yes,good
Illinois,6300.38,'existing paid',radio/tv,4473.0,46.6,>=7,'male single',none,car,none,own,none,yes,good
Kentucky,94.48,'existing paid',radio/tv,1068.0,73.19,>=7,'male single',none,car,none,own,none,yes,good
Louisiana,-8908.55,'critical/other existing credit','used car',6615.0,58.88,,'male single',none,'no known property',none,,yes,no,bad
Louisiana,0.0,'critical/other existing credit',education,1864.0,0.0,1<=X<4,,none,'real estate',none,own,,yes,good
Louisiana,106.45,'existing paid','new car',7408.0,479.08,<1,,none,,none,own,none,no,good
Louisiana,0.0,'critical/other existing credit','used car',11590.0,0.0,1<=X<4,'female div/dep/mar',none,car,bank,rent,none,yes,good
Massachusetts,-596.17,'no credits/all paid',furniture/equipment,4110.0,95.01,,'male single',none,'no known property',bank,,none,no,bad
Maryland,-1018.74,'critical/other existing credit',furniture/equipment,3384.0,98.78,1<=X<4,'male div/sep',none,'real estate',none,rent,,yes,bad
Maryland,145.59,'existing paid',radio/tv,2101.0,66.57,<1,'female div/dep/mar',guarantor,'life insurance',none,own,none,yes,good
Michigan,-6090.13,'existing paid','domestic appliance',,0.0,1<=X<4,'female div/dep/mar',none,car,,rent,none,no,bad
Michigan,-5498.76,'existing paid',furniture/equipment,4169.0,68.48,1<=X<4,'male single',,'life insurance',,own,none,no,good
Missouri,103.39,'existing paid',furniture/equipment,,93.87,1<=X<4,'male div/sep',none,car,,own,none,yes,good
Missouri,163.9,'critical/other existing credit',education,5743.0,45.64,<1,'female div/dep/mar',none,'no known property',none,'for free',yes,yes,bad
Missouri,-6405.45,'existing paid',furniture/equipment,,59.79,4<=X<7,'female div/dep/mar',none,car,none,rent,none,no,good
Mississippi,193.31,'existing paid',radio/tv,3213.0,0.0,<1,'male mar/wid',none,'real estate',none,rent,none,no,good
Mississippi,116.75,'existing paid',,4439.0,65.84,>=7,'male single','co applicant','real estate',bank,own,yes,yes,good
North Carolina,2557.93,'existing paid','new car',3949.0,0.75,<1,'male single',,'life insurance',none,own,none,no,good
North Carolina,0.0,'critical/other existing credit',radio/tv,1459.0,0.0,1<=X<4,'female div/dep/mar',none,car,none,own,none,yes,good
North Carolina,134.6,'critical/other existing credit',radio/tv,882.0,0.0,<1,'male single',,'real estate',none,own,none,yes,bad
New Hampshire,155.32,'existing paid',radio/tv,3758.0,623.93,unemployed,'female div/dep/mar',none,'no known property',none,rent,none,no,bad
New Jersey,0.0,'delayed previously',business,1743.0,0.0,1<=X<4,'male single',none,'real estate',none,,none,yes,good
New Jersey,68.16,'critical/other existing credit',education,1136.0,0.0,>=7,'male single',none,,none,'for free',,no,good
New Jersey,0.0,'existing paid','domestic appliance',1236.0,0.0,<1,'female div/dep/mar',none,'real estate',none,rent,yes,yes,bad
New Jersey,9.39,'existing paid',furniture/equipment,,83.12,1<=X<4,'female div/dep/mar',none,,none,own,none,yes,bad
New Jersey,0.0,'critical/other existing credit','used car',3229.0,0.0,unemployed,'male single',none,'no known property',none,,yes,yes,good
New Mexico,-5039.28,'no credits/all paid',radio/tv,,84.14,1<=X<4,'male single',none,,none,rent,yes,no,good
Nevada,0.0,'existing paid',education,727.0,0.0,>=7,'male single',none,'no known property',none,'for free',yes,yes,good
Nevada,0.0,'existing paid','new car',1246.0,0.0,<1,'male single',none,'real estate',stores,own,none,yes,good
New York,0.0,'critical/other existing credit',radio/tv,2331.0,0.0,>=7,'male single',,'real estate',none,own,yes,no,good
New York,0.0,'delayed previously',radio/tv,,0.0,1<=X<4,'male single',none,,none,own,yes,no,good
New York,0.0,'existing paid',radio/tv,776.0,0.0,1<=X<4,'male mar/wid',none,'real estate',none,,none,no,bad
New York,-4887.82,'existing paid',furniture/equipment,2406.0,32.57,,'female div/dep/mar',none,'real estate',none,,none,no,good
New York,85.71,'existing paid',education,1239.0,0.0,1<=X<4,'male single',none,'no known property',,,,no,bad
New York,0.0,'existing paid',radio/tv,3399.0,0.0,,'male single',none,,none,own,none,yes,good
Ohio,9712.82,,'new car',2247.0,5.02,1<=X<4,'female div/dep/mar',none,car,stores,own,,no,bad
Ohio,0.0,'existing paid',furniture/equipment,1766.0,0.0,1<=X<4,'male mar/wid',,'life insurance',none,rent,none,yes,good
Ohio,-3712.31,'existing paid',furniture/equipment,2473.0,0.0,unemployed,'male single',none,car,none,,none,yes,good
Ohio,0.0,,business,1542.0,0.0,4<=X<7,'male single',none,car,,own,yes,no,good
Ohio,0.0,'critical/other existing credit','used car',3850.0,0.0,4<=X<7,'male single',none,,none,own,none,yes,good
Ohio,0.0,'existing paid',furniture/equipment,3650.0,0.0,<1,'female div/dep/mar',none,car,none,rent,none,no,good
Pennsylvania,-1319.16,'existing paid',furniture/equipment,3446.0,35.38,>=7,'male single',,car,none,own,none,yes,good
Pennsylvania,94.62,'existing paid',furniture/equipment,3001.0,0.0,4<=X<7,'female div/dep/mar',,'real estate',none,rent,,no,bad
South Carolina,0.0,'existing paid','new car',3079.0,0.0,1<=X<4,'male single',none,'real estate',none,own,none,yes,good
South Carolina,0.0,'critical/other existing credit',radio/tv,6070.0,0.0,>=7,'male single',none,car,none,own,yes,no,bad
South Carolina,0.0,'critical/other existing credit',furniture/equipment,2146.0,0.0,<1,'female div/dep/mar',none,'real estate',,rent,none,no,good
South Carolina,0.0,'critical/other existing credit','new car',13756.0,0.0,>=7,'male single',none,'no known property',bank,'for free',yes,yes,good
South Carolina,17.17,'all paid',other,14782.0,179.18,>=7,'female div/dep/mar',none,'no known property',bank,'for free',yes,yes,good
Tennessee,-1282.34,'all paid',business,7685.0,17.26,4<=X<7,'female div/dep/mar',guarantor,car,none,rent,none,no,bad
Tennessee,0.0,'delayed previously',radio/tv,,0.0,,'male mar/wid',,'real estate',none,own,,yes,bad
Texas,0.0,'delayed previously',,,0.0,,'male single',none,'no known property',none,'for free',none,yes,bad
Texas,40.41,'existing paid','new car',14318.0,19.21,>=7,'male single',none,'no known property',,'for free',,yes,bad
Texas,0.0,'critical/other existing credit','new car',362.0,0.0,1<=X<4,'female div/dep/mar',none,car,none,own,none,yes,good
Texas,-4951.09,'existing paid',furniture/equipment,2212.0,0.0,4<=X<7,'male single',none,car,none,own,yes,no,good
Texas,16.25,'existing paid','used car',12976.0,15.8,unemployed,,,,none,'for free',yes,no,bad
Texas,0.0,'existing paid',,1283.0,0.0,4<=X<7,'female div/dep/mar',none,'life insurance',none,rent,none,yes,bad
Texas,6548.27,'existing paid','new car',1330.0,41.97,<1,'male single',none,'real estate',none,own,none,no,good
Texas,0.0,'delayed previously',business,4272.0,0.0,,'male single',,'life insurance',none,own,none,no,good
Virginia,0.0,'critical/other existing credit',radio/tv,2238.0,0.0,1<=X<4,'female div/dep/mar',none,car,,own,none,yes,good
Virginia,0.0,'existing paid',,1126.0,0.0,,,none,'real estate',none,rent,yes,no,bad
Virginia,5.42,'critical/other existing credit',furniture/equipment,,35.21,,'male single',none,,stores,own,yes,yes,bad
Wisconsin,7.52,'critical/other existing credit',business,2326.0,0.0,1<=X<4,'male single',none,car,bank,own,none,yes,bad
Arizona,0.0,'existing paid',business,1449.0,0.0,4<=X<7,'female div/dep/mar',none,car,none,own,none,no,good
California,0.0,'existing paid','new car',1820.0,0.0,1<=X<4,'male mar/wid',none,,none,own,yes,no,good
California,94.64,'existing paid',furniture/equipment,983.0,7709.45,<1,,none,'real estate',none,rent,,yes,bad
California,-4316.81,'existing paid','new car',3249.0,58.43,4<=X<7,'male single',none,'no known property',bank,'for free',yes,yes,good
California,-9454.08,'critical/other existing credit',radio/tv,1957.0,33.62,4<=X<7,'female div/dep/mar',none,car,,own,none,yes,bad
California,0.0,'critical/other existing credit',furniture/equipment,2406.0,0.0,unemployed,'male single',none,car,none,own,none,yes,good
California,83.64,'delayed previously',education,11760.0,450.89,4<=X<7,,none,'no known property',none,rent,,yes,good
California,-6338.95,'existing paid',furniture/equipment,2578.0,83.42,unemployed,'female div/dep/mar',none,'no known property',none,'for free',,yes,good
California,-6143.29,'critical/other existing credit',furniture/equipment,2348.0,28.22,1<=X<4,'male mar/wid',,'life insurance',none,own,yes,no,good
California,115.65,'existing paid','new car',1223.0,29.79,>=7,'male div/sep',none,'real estate',,rent,none,yes,bad
District of Columbia,0.0,'critical/other existing credit',radio/tv,1516.0,0.0,1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,no,good
Georgia,0.0,'existing paid',radio/tv,1473.0,0.0,<1,'male mar/wid',,'real estate',none,own,,yes,good
Georgia,22.83,'critical/other existing credit',business,,0.0,1<=X<4,'male mar/wid',none,'real estate',,own,none,no,good
Georgia,0.0,'delayed previously',business,8648.0,0.0,<1,'male single',none,car,,,yes,no,good
Georgia,0.0,'delayed previously','new car',802.0,0.0,,'male single',none,car,none,own,,yes,good
Georgia,195.71,'delayed previously','new car',2899.0,0.0,,'male single',none,car,none,own,none,yes,good
Illinois,195.91,,radio/tv,2039.0,0.0,,'male mar/wid',none,'life insurance',none,own,yes,no,good
Indiana,0.0,'critical/other existing credit','used car',2197.0,0.0,4<=X<7,,none,car,,own,yes,no,bad
Kentucky,-2070.55,'existing paid',radio/tv,,76.64,<1,'male mar/wid',none,'real estate',,own,none,no,good
Louisiana,0.0,'existing paid',radio/tv,3235.0,0.0,>=7,'male div/sep',none,car,none,own,yes,no,bad
Louisiana,5427.63,'critical/other existing credit','new car',939.0,671.95,4<=X<7,'male mar/wid',none,,none,own,yes,yes,bad
Massachusetts,192.07,'existing paid',radio/tv,1967.0,37.69,>=7,'female div/dep/mar',none,,,own,,yes,good
Maryland,0.0,'critical/other existing credit','used car',7253.0,0.0,4<=X<7,'male single',none,car,,own,yes,no,bad
Michigan,0.0,'critical/other existing credit',business,2292.0,0.0,unemployed,'male single',none,car,stores,own,yes,no,bad
Missouri,0.0,'existing paid','new car',1597.0,0.0,1<=X<4,'male single',none,'no known property',none,,none,yes,bad
Missouri,-5613.36,,'new car',1381.0,0.0,,'female div/dep/mar',,'life insurance',none,own,none,no,good
Mississippi,0.0,'critical/other existing credit','used car',,0.0,>=7,'male single',none,'life insurance',none,own,yes,no,bad
North Carolina,-1850.94,'existing paid','new car',2579.0,37.56,<1,'male single',none,'real estate',,own,none,no,bad
New Jersey,-4803.59,'delayed previously',education,8471.0,0.0,,'female div/dep/mar',,car,none,rent,,yes,bad
New Jersey,0.0,'existing paid','new car',2782.0,0.0,4<=X<7,'female div/dep/mar',none,car,bank,own,none,no,good
New Jersey,75.95,'existing paid','new car',1042.0,0.0,1<=X<4,'female div/dep/mar',none,'life insurance',,own,none,no,good
New Jersey,0.0,'existing paid','new car',3186.0,0.0,,'female div/dep/mar',none,car,none,rent,none,yes,good
Nevada,141.44,'existing paid','used car',2028.0,0.0,1<=X<4,'male single',none,car,,own,none,yes,good
New York,24.74,'critical/other existing credit','new car',,7.07,4<=X<7,'male single',none,'real estate',none,own,none,no,good
New York,0.0,'delayed previously',furniture/equipment,1591.0,0.0,4<=X<7,'male single',none,'real estate',none,own,none,no,good
Ohio,30.0,'existing paid',furniture/equipment,2762.0,0.0,,'female div/dep/mar',none,'life insurance',bank,own,yes,yes,bad
Ohio,183.33,'existing paid','used car',2779.0,87.39,1<=X<4,,none,car,,rent,,yes,good
Oregon,0.0,'critical/other existing credit',radio/tv,2743.0,0.0,>=7,'male single',none,car,none,,none,yes,good
Pennsylvania,0.0,,radio/tv,1149.0,0.0,,'male single',none,'real estate',,own,none,no,bad
Pennsylvania,0.0,'existing paid',,1313.0,0.0,>=7,'male single',none,car,none,own,none,yes,bad
South Carolina,-3788.1,'critical/other existing credit',repairs,1190.0,13.37,unemployed,'female div/dep/mar',none,,none,'for free',none,yes,good
South Carolina,0.0,'existing paid',,,0.0,4<=X<7,'male single',none,'real estate',none,own,none,no,bad
Tennessee,168.65,'existing paid',other,11328.0,56.29,1<=X<4,'male single','co applicant',car,bank,own,yes,no,good
Tennessee,-2941.81,'critical/other existing credit',furniture/equipment,1872.0,47.8,unemployed,'male single',none,'no known property',none,'for free',yes,no,good
Texas,0.0,'critical/other existing credit',repairs,2058.0,0.0,1<=X<4,'male div/sep',,'real estate',none,own,yes,no,good
Texas,-9463.67,'existing paid',furniture/equipment,2136.0,0.0,1<=X<4,'male single',,'real estate',none,own,none,no,good
Texas,1.11,'existing paid',radio/tv,1484.0,0.0,,'male mar/wid',,'real estate',none,own,yes,no,bad
Texas,0.0,'existing paid',repairs,660.0,0.0,4<=X<7,'male mar/wid',none,'real estate',none,rent,none,yes,bad
Texas,0.0,'critical/other existing credit','new car',1287.0,0.0,>=7,'female div/dep/mar',none,'real estate',none,own,yes,no,good
Virginia,-862.49,'critical/other existing credit',repairs,3394.0,96.37,unemployed,'male single','co applicant',car,none,own,none,yes,bad
Virginia,8529.36,'all paid',business,609.0,65.35,<1,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Wisconsin,0.0,'existing paid','new car',1884.0,0.0,>=7,,none,car,none,own,,yes,good
Arizona,-3497.13,'existing paid',furniture/equipment,,62.94,,'female div/dep/mar','co applicant',,none,own,none,yes,bad
California,105.82,'delayed previously',other,2629.0,51.43,1<=X<4,,none,car,bank,own,yes,no,good
California,0.0,'existing paid',education,719.0,0.0,>=7,'male single',none,car,bank,own,none,no,bad
California,197.33,'critical/other existing credit',furniture/equipment,5096.0,66.53,1<=X<4,'female div/dep/mar',none,car,none,own,yes,yes,bad
California,0.0,'critical/other existing credit',education,1244.0,0.0,>=7,'female div/dep/mar',none,'life insurance',none,rent,none,no,good
California,-616.99,'existing paid','new car',1842.0,39.36,<1,'female div/dep/mar',none,car,none,own,yes,yes,good
California,44.66,'existing paid',,2576.0,70.0,1<=X<4,,guarantor,'real estate',none,own,none,no,bad
District of Columbia,4343.18,'existing paid',furniture/equipment,1424.0,0.0,>=7,'female div/dep/mar',none,'real estate',none,own,,yes,good
Georgia,61.71,'delayed previously',repairs,1512.0,5269.98,1<=X<4,,none,'life insurance',stores,,none,no,good
Georgia,0.0,'critical/other existing credit','used car',11054.0,0.0,1<=X<4,'male single',none,car,,own,yes,yes,bad
Georgia,0.0,'existing paid',radio/tv,518.0,0.0,1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,yes,good
Illinois,0.0,'no credits/all paid',furniture/equipment,2759.0,0.0,>=7,'male single',none,'life insurance',none,own,none,yes,good
Indiana,0.0,'existing paid','used car',2670.0,0.0,>=7,'male single',none,car,,,yes,no,good
Louisiana,-8908.17,'existing paid','new car',4817.0,50.51,4<=X<7,'male single','co applicant','life insurance',none,own,yes,no,good
Maryland,0.0,,'used car',2679.0,0.0,<1,,none,'no known property',none,own,yes,yes,bad
Michigan,-6832.38,'critical/other existing credit','new car',,0.0,1<=X<4,'male single',none,'real estate',none,rent,none,yes,bad
Missouri,-6919.2,'existing paid','used car',3386.0,33.9,>=7,'male single',none,'no known property',none,'for free',yes,no,bad
Missouri,-4746.34,'existing paid',,343.0,39.12,<1,,none,'real estate',none,own,,yes,good
Mississippi,0.0,'existing paid',radio/tv,4594.0,0.0,<1,'male single',none,car,none,own,yes,yes,bad
North Carolina,-2858.08,'existing paid',furniture/equipment,3620.0,9.41,1<=X<4,'male single',guarantor,'life insurance',none,own,none,yes,bad
New Jersey,-8901.73,'existing paid','new car',,0.0,<1,'male single',none,'real estate',none,own,none,yes,good
New Jersey,113.17,'existing paid',furniture/equipment,3017.0,0.0,<1,'female div/dep/mar',none,'real estate',none,rent,none,yes,good
Nevada,195.88,'existing paid',retraining,,0.0,>=7,'male single',none,'life insurance',none,own,none,yes,good
New York,0.0,'existing paid',business,1950.0,0.0,4<=X<7,'male single',none,car,stores,own,yes,no,good
New York,-3581.55,'existing paid','used car',2924.0,25.66,1<=X<4,'male single',,'no known property',bank,,yes,no,bad
Oregon,-2336.07,'delayed previously',radio/tv,1659.0,92.06,<1,'female div/dep/mar',none,car,none,rent,yes,no,bad
Pennsylvania,0.0,'delayed previously',radio/tv,7238.0,0.0,>=7,'male single',none,car,,own,none,yes,good
Tennessee,0.0,,business,2764.0,0.0,1<=X<4,'female div/dep/mar',none,car,none,own,yes,yes,good
Tennessee,0.0,,,4679.0,0.0,4<=X<7,'male single',none,car,none,own,yes,yes,good
Texas,46.31,'existing paid',radio/tv,,324.97,<1,'male mar/wid',none,car,none,rent,yes,yes,good
Texas,-9963.11,'existing paid',education,448.0,37.26,<1,,none,'life insurance',,own,,no,good
Texas,0.0,'existing paid','new car',654.0,0.0,1<=X<4,'male single',,car,none,own,none,no,good
Texas,0.0,'existing paid',retraining,1238.0,0.0,unemployed,,none,'life insurance',none,own,yes,no,bad
Wisconsin,0.0,'critical/other existing credit',radio/tv,1245.0,0.0,1<=X<4,'male mar/wid',none,car,none,,none,no,good
Arizona,-4938.47,'no credits/all paid',furniture/equipment,3114.0,28.84,<1,'female div/dep/mar',,'life insurance',none,,none,yes,bad
California,0.0,'existing paid','used car',2569.0,0.0,1<=X<4,'male single',none,car,none,own,none,yes,good
California,1525.11,'existing paid',radio/tv,5152.0,12.95,4<=X<7,'male single',none,car,bank,own,none,yes,bad
California,137.94,'existing paid',business,1037.0,446.02,4<=X<7,'male single',none,'real estate',none,own,none,yes,good
California,-1277.22,'critical/other existing credit',furniture/equipment,1478.0,0.0,>=7,'male single',,car,none,own,yes,yes,bad
California,28.6,,radio/tv,3573.0,0.0,1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Georgia,35.33,'existing paid','new car',1201.0,98.3,<1,'male single',none,'life insurance',none,,none,yes,bad
Illinois,-429.47,'existing paid',furniture/equipment,3622.0,3227.17,,,,,none,rent,yes,no,good
Indiana,0.0,'delayed previously',furniture/equipment,960.0,0.0,4<=X<7,'female div/dep/mar',none,'life insurance',none,own,none,yes,bad
Louisiana,0.0,'critical/other existing credit','new car',1163.0,0.0,1<=X<4,'male single',,'real estate',none,own,,yes,good
Maryland,6.78,,'new car',1209.0,78.37,unemployed,'male single',none,'life insurance',none,own,yes,no,good
